latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-11.14335,-44.78103,327.23,3.71,1.8,2025-08-23,1832,A,73,6.1NRT,307.03,96.13,D
-11.12167,-44.75134,323.19,3.73,1.81,2025-08-23,1832,A,51,6.1NRT,306.91,67.72,D
-11.12759,-44.78378,337.63,3.71,1.8,2025-08-23,1832,A,86,6.1NRT,306.85,193.92,D
-11.11182,-44.78644,321.72,3.71,1.8,2025-08-23,1832,A,52,6.1NRT,304.04,60.94,D
-13.0243,-56.82941,336.69,1.29,1.13,2025-08-23,1832,A,57,6.1NRT,309.74,34.66,D
-11.05918,-44.59029,321.61,3.85,1.83,2025-08-23,1832,A,66,6.1NRT,305.89,68.46,D
-11.06543,-44.62395,366.81,3.82,1.83,2025-08-23,1832,A,100,6.1NRT,309.16,673.62,D
-12.056,-50.30884,359.43,1.35,1.15,2025-08-23,1832,A,99,6.1NRT,311.19,105.71,D
-12.05795,-50.32083,342.99,1.34,1.15,2025-08-23,1832,A,86,6.1NRT,309.33,50.61,D
-12.04395,-50.29851,338.83,1.35,1.15,2025-08-23,1832,A,53,6.1NRT,311.69,38.97,D
-12.05175,-50.34644,331.79,1.34,1.15,2025-08-23,1832,A,67,6.1NRT,308.52,27.47,D
-11.13511,-44.78709,326.6,3.71,1.8,2025-08-23,1832,A,49,6.1NRT,306.94,90.45,D
-11.11364,-44.7574,324.24,3.73,1.81,2025-08-23,1832,A,29,6.1NRT,306.19,73.35,D
-11.11935,-44.78986,333.04,3.71,1.8,2025-08-23,1832,A,81,6.1NRT,305.08,146.5,D
-12.03641,-50.30527,337.25,1.35,1.15,2025-08-23,1832,A,58,6.1NRT,311.65,38.63,D
-12.04018,-50.32931,336.57,1.34,1.15,2025-08-23,1832,A,52,6.1NRT,308.34,33.61,D
-11.06826,-44.59349,320.11,3.85,1.83,2025-08-23,1832,A,63,6.1NRT,305.69,58.87,D
-11.07424,-44.62717,330.4,3.82,1.83,2025-08-23,1832,A,80,6.1NRT,306.99,139.38,D
-11.05225,-44.59627,325.93,3.85,1.83,2025-08-23,1832,A,74,6.1NRT,305.71,98.67,D
-11.05829,-44.63002,355.34,3.82,1.83,2025-08-23,1832,A,97,6.1NRT,306.92,451.5,D
-12.49299,-53.8018,328.75,1.0,1.0,2025-08-23,1832,A,62,6.1NRT,307.41,18.65,D
-11.20723,-46.25228,337.63,2.83,1.61,2025-08-23,1832,A,87,6.1NRT,303.66,136.13,D
-11.21164,-46.27719,328.37,2.82,1.6,2025-08-23,1832,A,78,6.1NRT,303.3,77.06,D
-13.64494,-63.38662,326.06,4.17,1.89,2025-08-23,1832,A,78,6.1NRT,296.19,140.18,D
-13.64896,-63.42387,328.65,4.19,1.9,2025-08-23,1832,A,80,6.1NRT,295.74,164.15,D
-11.20411,-46.25774,326.71,2.83,1.61,2025-08-23,1832,A,76,6.1NRT,303.51,68.35,D
-11.20836,-46.28281,316.02,2.82,1.6,2025-08-23,1832,A,40,6.1NRT,302.83,19.79,D
-13.64005,-63.39143,332.09,4.17,1.89,2025-08-23,1832,A,83,6.1NRT,296.51,199.73,D
-13.64431,-63.42857,324.9,4.19,1.9,2025-08-23,1832,A,76,6.1NRT,295.81,129.51,D
-12.56716,-56.47785,324.47,1.21,1.1,2025-08-23,1834,A,40,6.1NRT,311.97,16.17,D
-10.82093,-46.39769,320.95,2.8,1.6,2025-08-23,1834,A,50,6.1NRT,298.58,39.31,D
-11.52129,-50.49642,334.48,1.33,1.14,2025-08-23,1834,A,72,6.1NRT,305.63,33.99,D
-11.71236,-51.69646,340.14,1.13,1.06,2025-08-23,1834,A,88,6.1NRT,305.24,37.24,D
-11.51784,-50.46598,330.7,1.34,1.15,2025-08-23,1834,A,55,6.1NRT,306.27,24.38,D
-11.52154,-50.48984,330.7,1.34,1.15,2025-08-23,1834,A,45,6.1NRT,306.45,24.93,D
-11.67346,-51.60394,333.47,1.15,1.07,2025-08-23,1834,A,47,6.1NRT,304.65,24.86,D
-10.81758,-46.40369,328.52,2.8,1.6,2025-08-23,1834,A,78,6.1NRT,297.59,78.19,D
-11.4594,-50.68085,323.6,1.3,1.13,2025-08-23,1834,A,34,6.1NRT,306.21,11.33,D
-11.45914,-50.68765,325.52,1.3,1.13,2025-08-23,1834,A,54,6.1NRT,306.63,14.65,D
-11.5398,-51.87634,331.94,1.12,1.05,2025-08-23,1834,A,71,6.1NRT,302.95,24.34,D
-11.5275,-51.85792,321.62,1.12,1.06,2025-08-23,1834,A,58,6.1NRT,304.12,12.19,D
-11.52902,-51.86786,330.45,1.12,1.05,2025-08-23,1834,A,73,6.1NRT,307.94,22.37,D
-11.53054,-51.87783,345.33,1.12,1.05,2025-08-23,1834,A,92,6.1NRT,308.28,48.23,D
-11.53205,-51.88776,363.61,1.12,1.05,2025-08-23,1834,A,100,6.1NRT,309.68,99.84,D
-11.53356,-51.89771,379.29,1.12,1.05,2025-08-23,1834,A,100,6.1NRT,311.81,164.29,D
-11.53507,-51.90765,334.57,1.12,1.05,2025-08-23,1834,A,71,6.1NRT,303.11,29.54,D
-11.51974,-51.86931,333.61,1.12,1.05,2025-08-23,1834,A,75,6.1NRT,304.34,26.54,D
-11.52126,-51.87924,338.99,1.12,1.05,2025-08-23,1834,A,87,6.1NRT,306.98,34.65,D
-11.52278,-51.88919,321.63,1.12,1.05,2025-08-23,1834,A,22,6.1NRT,306.83,7.76,D
-11.52581,-51.90907,367.87,1.12,1.05,2025-08-23,1834,A,100,6.1NRT,311.47,114.93,D
-11.52732,-51.91899,326.07,1.11,1.05,2025-08-23,1834,A,28,6.1NRT,305.43,16.73,D
-12.59527,-60.35692,322.2,2.31,1.47,2025-08-23,1834,A,72,6.1NRT,304.13,41.82,D
-13.01674,-63.93568,314.59,4.5,1.95,2025-08-23,1834,A,55,6.1NRT,296.7,52.7,D
-10.56121,-47.14148,327.67,2.48,1.52,2025-08-23,1834,A,76,6.1NRT,303.19,50.34,D
-10.74924,-48.26038,321.59,2.0,1.38,2025-08-23,1834,A,43,6.1NRT,301.83,20.42,D
-10.54787,-47.14344,334.35,2.48,1.52,2025-08-23,1834,A,83,6.1NRT,300.28,83.75,D
-10.55166,-47.16558,330.65,2.47,1.51,2025-08-23,1834,A,80,6.1NRT,302.36,64.43,D
-10.53836,-47.16758,326.24,2.47,1.51,2025-08-23,1834,A,74,6.1NRT,299.2,48.11,D
-11.89624,-55.89999,327.69,1.12,1.05,2025-08-23,1834,A,72,6.1NRT,306.01,18.54,D
-10.4748,-46.8805,328.33,2.61,1.55,2025-08-23,1834,A,66,6.1NRT,296.03,60.19,D
-10.45714,-46.85961,324.57,2.62,1.55,2025-08-23,1834,A,64,6.1NRT,297.25,44.85,D
-10.46301,-46.86613,342.58,2.62,1.55,2025-08-23,1834,A,90,6.1NRT,296.88,149.48,D
-10.46689,-46.88932,336.13,2.61,1.55,2025-08-23,1834,A,85,6.1NRT,295.29,107.65,D
-11.5528,-54.39442,333.28,1.01,1.0,2025-08-23,1834,A,81,6.1NRT,307.52,23.25,D
-12.55815,-62.70498,314.73,3.55,1.77,2025-08-23,1834,A,51,6.1NRT,299.88,35.93,D
-10.91546,-50.74803,328.45,1.31,1.14,2025-08-23,1834,A,72,6.1NRT,292.03,26.51,D
-10.91734,-50.75968,322.11,1.31,1.14,2025-08-23,1834,A,33,6.1NRT,289.24,15.86,D
-10.91554,-50.7548,330.55,1.31,1.14,2025-08-23,1834,A,31,6.1NRT,290.59,28.52,D
-10.90375,-50.74475,331.65,1.31,1.14,2025-08-23,1834,A,36,6.1NRT,290.48,31.35,D
-10.90556,-50.75644,356.88,1.31,1.14,2025-08-23,1834,A,98,6.1NRT,290.26,102.52,D
-10.82965,-50.85762,320.13,1.3,1.13,2025-08-23,1834,A,32,6.1NRT,294.71,12.15,D
-10.70736,-50.14124,320.91,1.45,1.19,2025-08-23,1834,A,58,6.1NRT,283.69,22.14,D
-10.39175,-48.25439,322.81,2.04,1.39,2025-08-23,1834,A,70,6.1NRT,300.72,27.03,D
-12.16067,-60.74615,332.47,2.45,1.51,2025-08-23,1834,A,84,6.1NRT,304.8,85.53,D
-12.16335,-60.76812,328.62,2.46,1.51,2025-08-23,1834,A,80,6.1NRT,305.19,68.8,D
-10.63207,-50.14047,326.58,1.46,1.19,2025-08-23,1834,A,64,6.1NRT,291.48,25.28,D
-12.15082,-60.75406,317.23,2.45,1.51,2025-08-23,1834,A,52,6.1NRT,304.56,21.85,D
-9.95949,-46.40781,316.67,2.91,1.63,2025-08-23,1834,A,47,6.1NRT,302.13,27.97,D
-11.20355,-55.03606,323.7,1.03,1.01,2025-08-23,1834,A,45,6.1NRT,305.13,12.44,D
-9.81489,-46.43663,332.9,2.91,1.63,2025-08-23,1834,A,82,6.1NRT,305.24,97.18,D
-11.19332,-55.02818,336.91,1.03,1.01,2025-08-23,1834,A,68,6.1NRT,306.67,29.83,D
-11.18105,-55.01793,331.15,1.03,1.01,2025-08-23,1834,A,81,6.1NRT,302.29,21.68,D
-9.82542,-46.44312,325.37,2.91,1.63,2025-08-23,1834,A,70,6.1NRT,305.19,54.37,D
-10.65656,-51.6028,330.7,1.18,1.08,2025-08-23,1834,A,61,6.1NRT,310.02,19.4,D
-9.81115,-46.44541,320.06,2.91,1.63,2025-08-23,1834,A,33,6.1NRT,304.86,27.23,D
-10.64706,-51.60435,347.38,1.18,1.08,2025-08-23,1834,A,93,6.1NRT,310.84,53.69,D
-10.64867,-51.61482,371.03,1.18,1.08,2025-08-23,1834,A,100,6.1NRT,309.93,135.43,D
-10.65027,-51.62526,387.86,1.18,1.08,2025-08-23,1834,A,94,6.1NRT,311.06,225.22,D
-10.65187,-51.63568,325.17,1.18,1.08,2025-08-23,1834,A,51,6.1NRT,288.81,15.94,D
-11.71269,-60.1799,327.25,2.17,1.43,2025-08-23,1834,A,78,6.1NRT,300.92,60.42,D
-11.71508,-60.19917,332.81,2.18,1.43,2025-08-23,1834,A,83,6.1NRT,301.35,82.92,D
-11.70008,-60.18143,340.14,2.17,1.43,2025-08-23,1834,A,89,6.1NRT,303.52,115.52,D
-11.70246,-60.20081,346.65,2.18,1.43,2025-08-23,1834,A,93,6.1NRT,303.83,153.3,D
-11.71126,-60.18694,348.29,2.17,1.43,2025-08-23,1834,A,94,6.1NRT,302.46,161.32,D
-11.71379,-60.20618,325.88,2.18,1.43,2025-08-23,1834,A,76,6.1NRT,301.21,53.38,D
-11.69865,-60.18851,339.75,2.17,1.43,2025-08-23,1834,A,89,6.1NRT,304.22,112.96,D
-11.70117,-60.20782,319.84,2.18,1.43,2025-08-23,1834,A,66,6.1NRT,302.1,34.65,D
-11.22853,-58.36721,320.15,1.55,1.23,2025-08-23,1834,A,59,6.1NRT,305.04,19.38,D
-9.56238,-48.16394,326.56,2.15,1.42,2025-08-23,1834,A,77,6.1NRT,302.01,41.73,D
-9.56957,-48.15059,330.3,2.15,1.43,2025-08-23,1834,A,81,6.1NRT,303.27,57.05,D
-9.5414,-48.13531,320.85,2.16,1.43,2025-08-23,1834,A,43,6.1NRT,299.48,26.66,D
-10.62895,-57.03289,323.11,1.24,1.11,2025-08-23,1834,A,59,6.1NRT,305.02,15.94,D
-10.6305,-57.04392,325.69,1.24,1.11,2025-08-23,1834,A,73,6.1NRT,306.68,20.73,D
-8.74148,-45.48881,339.47,3.64,1.79,2025-08-23,1834,A,88,6.1NRT,299.23,206.57,D
-8.74058,-45.46273,321.68,3.66,1.79,2025-08-23,1834,A,46,6.1NRT,299.52,57.35,D
-8.7306,-45.49856,325.34,3.64,1.79,2025-08-23,1834,A,45,6.1NRT,299.18,82.58,D
-8.1894,-45.06922,332.52,4.03,1.86,2025-08-23,1834,A,69,6.1NRT,302.2,153.38,D
-8.19582,-45.10497,377.63,4.0,1.86,2025-08-23,1834,A,100,6.1NRT,306.89,984.65,D
-8.20639,-45.10789,326.16,4.0,1.86,2025-08-23,1834,A,48,6.1NRT,304.37,95.71,D
-8.18406,-45.07544,339.35,4.03,1.86,2025-08-23,1834,A,88,6.1NRT,301.16,239.23,D
-8.19022,-45.11112,370.31,4.0,1.86,2025-08-23,1834,A,100,6.1NRT,305.24,792.07,D
-9.74946,-54.93426,335.78,1.01,1.0,2025-08-23,1834,A,86,6.1NRT,305.86,27.41,D
-9.74062,-54.93555,355.28,1.01,1.0,2025-08-23,1834,A,97,6.1NRT,305.34,66.84,D
-8.06036,-44.99567,327.05,4.11,1.88,2025-08-23,1834,A,59,6.1NRT,303.3,115.89,D
-8.05558,-45.00102,327.85,4.11,1.88,2025-08-23,1834,A,76,6.1NRT,301.32,123.54,D
-8.77684,-49.96003,322.49,1.61,1.25,2025-08-23,1834,A,49,6.1NRT,305.03,16.08,D
-10.2957,-60.54247,313.25,2.2,1.44,2025-08-23,1834,A,21,6.1NRT,301.62,13.82,D
-8.76587,-49.96178,323.3,1.61,1.25,2025-08-23,1834,A,48,6.1NRT,305.57,18.28,D
-8.76818,-49.97599,339.19,1.61,1.25,2025-08-23,1834,A,88,6.1NRT,305.13,59.04,D
-9.5806,-55.35883,323.13,1.03,1.01,2025-08-23,1834,A,73,6.1NRT,299.88,13.98,D
-8.44597,-48.27723,325.26,2.21,1.44,2025-08-23,1834,A,67,6.1NRT,299.58,36.2,D
-10.45401,-62.32558,321.76,3.08,1.67,2025-08-23,1834,A,72,6.1NRT,305.44,40.26,D
-10.05189,-59.35909,318.15,1.76,1.3,2025-08-23,1834,A,53,6.1NRT,306.48,17.04,D
-10.04044,-59.36077,316.45,1.76,1.3,2025-08-23,1834,A,43,6.1NRT,305.16,14.04,D
-9.96288,-60.1854,333.75,2.04,1.39,2025-08-23,1834,A,82,6.1NRT,308.03,66.06,D
-8.03515,-47.33089,321.34,2.68,1.57,2025-08-23,1834,A,47,6.1NRT,303.54,35.38,D
-9.94838,-60.1691,350.2,2.03,1.39,2025-08-23,1834,A,95,6.1NRT,308.21,145.51,D
-9.95063,-60.18696,326.36,2.04,1.39,2025-08-23,1834,A,69,6.1NRT,307.34,37.6,D
-8.37282,-49.30518,335.56,1.84,1.33,2025-08-23,1834,A,56,6.1NRT,300.68,61.12,D
-9.95734,-60.17286,337.92,2.03,1.39,2025-08-23,1834,A,88,6.1NRT,306.45,83.34,D
-9.95975,-60.19075,335.29,2.04,1.39,2025-08-23,1834,A,86,6.1NRT,309.18,71.82,D
-9.94511,-60.17442,330.8,2.03,1.39,2025-08-23,1834,A,82,6.1NRT,307.58,53.57,D
-7.67558,-45.41303,321.37,3.87,1.83,2025-08-23,1834,A,49,6.1NRT,300.79,77.04,D
-10.43733,-64.4435,313.49,4.54,1.96,2025-08-23,1834,A,44,6.1NRT,294.8,43.96,D
-9.93679,-60.49585,318.6,2.15,1.43,2025-08-23,1834,A,24,6.1NRT,305.23,24.58,D
-10.43451,-64.45161,313.14,4.54,1.96,2025-08-23,1834,A,30,6.1NRT,295.04,38.42,D
-9.65603,-59.65238,324.46,1.83,1.32,2025-08-23,1834,A,76,6.1NRT,303.24,37.12,D
-9.81744,-61.20514,323.14,2.45,1.51,2025-08-23,1834,A,74,6.1NRT,300.52,53.88,D
-9.82015,-61.2269,316.03,2.46,1.51,2025-08-23,1834,A,61,6.1NRT,300.03,29.22,D
-9.80419,-61.20704,336.99,2.45,1.51,2025-08-23,1834,A,87,6.1NRT,300.52,114.81,D
-9.80686,-61.2287,328.25,2.46,1.51,2025-08-23,1834,A,80,6.1NRT,299.97,71.22,D
-9.80759,-61.21336,353.93,2.45,1.51,2025-08-23,1834,A,97,6.1NRT,301.4,239.81,D
-9.81045,-61.2351,315.11,2.46,1.51,2025-08-23,1834,A,58,6.1NRT,300.22,26.96,D
-9.85083,-62.84358,336.78,3.32,1.72,2025-08-23,1834,A,87,6.1NRT,305.58,164.06,D
-9.85442,-62.87321,334.35,3.34,1.72,2025-08-23,1834,A,85,6.1NRT,304.92,143.17,D
-9.85238,-62.8502,343.24,3.32,1.72,2025-08-23,1834,A,91,6.1NRT,305.93,224.97,D
-9.85621,-62.87994,324.83,3.34,1.72,2025-08-23,1834,A,76,6.1NRT,303.97,74.05,D
-9.52558,-60.56208,338.46,2.15,1.42,2025-08-23,1834,A,77,6.1NRT,298.75,95.58,D
-9.22955,-58.44974,311.94,1.46,1.2,2025-08-23,1834,A,33,6.1NRT,296.33,11.47,D
-9.51306,-60.5638,324.47,2.15,1.42,2025-08-23,1834,A,37,6.1NRT,300.4,38.75,D
-9.17731,-58.30056,340.57,1.43,1.18,2025-08-23,1834,A,90,6.1NRT,303.08,62.04,D
-9.17901,-58.31314,340.26,1.43,1.18,2025-08-23,1834,A,90,6.1NRT,304.36,60.99,D
-7.03298,-44.65758,319.39,4.57,1.96,2025-08-23,1834,A,60,6.1NRT,297.15,63.84,D
-7.03201,-44.66256,316.2,4.57,1.96,2025-08-23,1834,A,32,6.1NRT,296.76,38.38,D
-9.40195,-60.50707,316.61,2.12,1.41,2025-08-23,1834,A,51,6.1NRT,303.35,20.22,D
-8.62771,-55.08361,350.9,1.01,1.0,2025-08-23,1834,A,95,6.1NRT,312.37,49.6,D
-9.25852,-59.7795,315.92,1.85,1.33,2025-08-23,1834,A,48,6.1NRT,302.27,15.06,D
-8.91824,-57.31499,312.58,1.22,1.1,2025-08-23,1834,A,0,6.1NRT,300.22,6.33,D
-9.19624,-59.47239,346.69,1.74,1.29,2025-08-23,1834,A,81,6.1NRT,294.8,108.44,D
-9.22814,-59.7083,323.88,1.82,1.32,2025-08-23,1834,A,76,6.1NRT,300.41,35.53,D
-9.18483,-59.4739,339.39,1.74,1.29,2025-08-23,1834,A,73,6.1NRT,296.12,74.83,D
-9.17344,-59.4755,325.66,1.74,1.29,2025-08-23,1834,A,73,6.1NRT,292.62,34.07,D
-8.48066,-54.58714,318.32,1.0,1.0,2025-08-23,1834,A,67,6.1NRT,305.04,6.87,D
-9.15798,-59.4464,320.37,1.73,1.29,2025-08-23,1834,A,40,6.1NRT,293.36,20.64,D
-9.16001,-59.4617,373.55,1.74,1.29,2025-08-23,1834,A,100,6.1NRT,300.54,269.23,D
-9.16205,-59.47708,391.89,1.74,1.29,2025-08-23,1834,A,100,6.1NRT,298.85,449.68,D
-8.56845,-55.25387,318.78,1.01,1.01,2025-08-23,1834,A,65,6.1NRT,306.2,7.84,D
-8.56974,-55.26281,330.09,1.01,1.01,2025-08-23,1834,A,82,6.1NRT,305.62,20.36,D
-8.57361,-55.28967,319.79,1.01,1.01,2025-08-23,1834,A,70,6.1NRT,305.24,8.68,D
-9.14863,-59.46329,341.76,1.74,1.29,2025-08-23,1834,A,91,6.1NRT,300.23,83.93,D
-9.15066,-59.47868,369.72,1.74,1.29,2025-08-23,1834,A,100,6.1NRT,305.06,240.34,D
-9.16378,-59.66815,323.99,1.8,1.32,2025-08-23,1834,A,67,6.1NRT,302.46,22.72,D
-9.2534,-60.48198,328.23,2.09,1.41,2025-08-23,1834,A,80,6.1NRT,303.21,52.99,D
-9.24101,-60.48363,320.44,2.09,1.41,2025-08-23,1834,A,71,6.1NRT,303.83,28.88,D
-9.2587,-60.91214,315.18,2.27,1.46,2025-08-23,1834,A,44,6.1NRT,300.31,20.6,D
-9.26127,-60.93209,330.14,2.28,1.46,2025-08-23,1834,A,82,6.1NRT,299.73,73.83,D
-6.80148,-44.99294,319.81,4.34,1.92,2025-08-23,1834,A,47,6.1NRT,300.01,74.72,D
-9.20032,-60.7594,383.6,2.2,1.44,2025-08-23,1834,A,94,6.1NRT,292.77,507.2,D
-9.20276,-60.77874,427.44,2.21,1.44,2025-08-23,1834,A,94,6.1NRT,304.68,1447.13,D
-9.20522,-60.79831,322.94,2.22,1.44,2025-08-23,1834,A,44,6.1NRT,287.7,43.11,D
-9.21471,-60.78407,321.97,2.21,1.44,2025-08-23,1834,A,38,6.1NRT,295.95,46.09,D
-9.19941,-60.76629,410.6,2.2,1.44,2025-08-23,1834,A,94,6.1NRT,297.25,995.49,D
-9.20201,-60.78569,393.09,2.21,1.44,2025-08-23,1834,A,94,6.1NRT,300.19,658.59,D
-9.02186,-59.5398,315.24,1.75,1.3,2025-08-23,1834,A,62,6.1NRT,303.65,15.48,D
-9.136,-60.77415,390.93,2.2,1.44,2025-08-23,1834,A,100,6.1NRT,301.65,614.06,D
-9.13857,-60.79413,352.79,2.21,1.44,2025-08-23,1834,A,96,6.1NRT,300.61,188.62,D
-9.07771,-60.41903,314.52,2.06,1.4,2025-08-23,1834,A,43,6.1NRT,300.88,16.16,D
-9.46177,-63.51958,322.25,3.71,1.8,2025-08-23,1834,A,73,6.1NRT,300.49,73.76,D
-9.13591,-60.77937,382.39,2.2,1.44,2025-08-23,1834,A,100,6.1NRT,303.76,485.55,D
-9.07493,-60.42448,312.37,2.06,1.4,2025-08-23,1834,A,25,6.1NRT,299.46,11.31,D
-9.46854,-63.5232,321.66,3.71,1.8,2025-08-23,1834,A,72,6.1NRT,301.15,68.02,D
-8.19785,-54.66562,314.76,1.0,1.0,2025-08-23,1834,A,58,6.1NRT,301.52,6.12,D
-8.19914,-54.67444,314.15,1.0,1.0,2025-08-23,1834,A,56,6.1NRT,301.61,5.42,D
-8.96804,-60.50135,322.7,2.08,1.4,2025-08-23,1834,A,71,6.1NRT,300.83,37.2,D
-8.92993,-62.14123,334.89,2.82,1.6,2025-08-23,1834,A,81,6.1NRT,300.94,121.82,D
-8.92602,-62.14658,335.69,2.82,1.6,2025-08-23,1834,A,0,6.1NRT,300.62,126.49,D
-8.93388,-62.43,365.94,2.97,1.64,2025-08-23,1834,A,100,6.1NRT,303.12,457.81,D
-8.93724,-62.4562,355.15,2.99,1.64,2025-08-23,1834,A,97,6.1NRT,303.03,317.8,D
-8.91612,-62.40583,318.08,2.96,1.64,2025-08-23,1834,A,39,6.1NRT,303.04,31.57,D
-8.91944,-62.4319,346.52,2.97,1.64,2025-08-23,1834,A,93,6.1NRT,304.96,221.36,D
-8.92279,-62.45819,339.47,2.99,1.64,2025-08-23,1834,A,89,6.1NRT,304.51,161.12,D
-8.90171,-62.40767,334.67,2.96,1.64,2025-08-23,1834,A,86,6.1NRT,304.07,119.8,D
-8.90502,-62.43391,365.49,2.97,1.64,2025-08-23,1834,A,100,6.1NRT,308.27,443.42,D
-8.90833,-62.46014,340.92,2.99,1.64,2025-08-23,1834,A,90,6.1NRT,305.03,169.97,D
-8.88733,-62.40971,341.46,2.96,1.64,2025-08-23,1834,A,90,6.1NRT,308.37,172.02,D
-8.89059,-62.43582,338.05,2.97,1.64,2025-08-23,1834,A,88,6.1NRT,306.88,143.75,D
-8.87293,-62.41164,331.6,2.96,1.64,2025-08-23,1834,A,84,6.1NRT,306.42,101.36,D
-8.87616,-62.4377,327.48,2.97,1.64,2025-08-23,1834,A,80,6.1NRT,304.51,75.97,D
-9.0067,-63.63844,344.63,3.73,1.81,2025-08-23,1834,A,92,6.1NRT,300.03,286.9,D
-9.01062,-63.67134,315.3,3.75,1.81,2025-08-23,1834,A,37,6.1NRT,298.95,33.72,D
-8.89536,-62.38917,322.88,2.94,1.63,2025-08-23,1834,A,36,6.1NRT,304.13,50.55,D
-8.89884,-62.41523,340.73,2.96,1.64,2025-08-23,1834,A,90,6.1NRT,306.05,160.81,D
-8.90233,-62.44138,345.3,2.97,1.64,2025-08-23,1834,A,93,6.1NRT,307.23,198.85,D
-8.90583,-62.46758,320.36,2.99,1.64,2025-08-23,1834,A,52,6.1NRT,303.69,38.48,D
-8.88445,-62.41725,331.94,2.96,1.64,2025-08-23,1834,A,68,6.1NRT,308.68,98.39,D
-8.88789,-62.44323,337.84,2.97,1.64,2025-08-23,1834,A,88,6.1NRT,305.44,138.4,D
-8.87004,-62.41906,329.16,2.96,1.64,2025-08-23,1834,A,78,6.1NRT,305.54,83.74,D
-8.99703,-63.64687,337.04,3.73,1.81,2025-08-23,1834,A,88,6.1NRT,301.07,197.86,D
-8.65419,-62.11886,328.82,2.78,1.59,2025-08-23,1834,A,74,6.1NRT,307.15,60.5,D
-8.68388,-62.47452,319.59,2.97,1.64,2025-08-23,1834,A,55,6.1NRT,301.33,40.16,D
-8.64891,-62.12648,327.86,2.78,1.59,2025-08-23,1834,A,70,6.1NRT,308.33,60.55,D
-8.67775,-62.45584,320.14,2.96,1.64,2025-08-23,1834,A,71,6.1NRT,302.63,46.88,D
-8.68114,-62.48182,315.78,2.97,1.64,2025-08-23,1834,A,54,6.1NRT,300.9,27.88,D
-8.68575,-62.86673,315.83,3.19,1.69,2025-08-23,1834,A,45,6.1NRT,297.22,31.19,D
-8.68929,-62.89488,318.13,3.21,1.7,2025-08-23,1834,A,64,6.1NRT,297.03,41.31,D
-8.6221,-62.59688,340.69,3.03,1.66,2025-08-23,1834,A,90,6.1NRT,302.6,177.31,D
-8.62542,-62.62366,334.12,3.05,1.66,2025-08-23,1834,A,86,6.1NRT,302.57,128.17,D
-8.68656,-62.87112,318.19,3.19,1.69,2025-08-23,1834,A,31,6.1NRT,297.11,38.63,D
-8.6209,-62.60157,345.85,3.03,1.66,2025-08-23,1834,A,93,6.1NRT,302.77,224.5,D
-8.62442,-62.6283,329.21,3.05,1.66,2025-08-23,1834,A,73,6.1NRT,302.71,95.3,D
-8.60982,-62.63014,333.28,3.05,1.66,2025-08-23,1834,A,85,6.1NRT,303.45,127.01,D
-8.61332,-62.65702,324.36,3.06,1.66,2025-08-23,1834,A,65,6.1NRT,300.67,72.97,D
-8.59178,-62.60534,331.5,3.03,1.66,2025-08-23,1834,A,84,6.1NRT,300.04,106.76,D
-8.59523,-62.63203,332.62,3.05,1.66,2025-08-23,1834,A,85,6.1NRT,302.91,116.06,D
-5.80577,-45.39024,315.53,4.22,1.9,2025-08-23,1834,A,49,6.1NRT,295.92,54.94,D
-6.9393,-52.79207,328.92,1.13,1.06,2025-08-23,1834,A,79,6.1NRT,303.76,23.0,D
-6.93,-52.79355,328.93,1.13,1.06,2025-08-23,1834,A,75,6.1NRT,304.5,23.0,D
-7.56668,-57.66494,309.58,1.24,1.1,2025-08-23,1834,A,34,6.1NRT,297.72,7.59,D
-8.15325,-62.85816,325.43,3.13,1.68,2025-08-23,1834,A,74,6.1NRT,303.05,80.63,D
-8.15679,-62.88568,323.12,3.14,1.68,2025-08-23,1834,A,69,6.1NRT,301.5,67.87,D
-8.1385,-62.8601,333.56,3.13,1.68,2025-08-23,1834,A,75,6.1NRT,301.24,131.48,D
-8.14201,-62.88761,320.53,3.14,1.68,2025-08-23,1834,A,49,6.1NRT,298.89,50.57,D
-8.13855,-62.86505,329.83,3.13,1.68,2025-08-23,1834,A,51,6.1NRT,301.36,101.06,D
-7.95628,-62.03909,318.45,2.66,1.57,2025-08-23,1834,A,71,6.1NRT,300.08,43.44,D
-7.95935,-62.06253,313.66,2.68,1.57,2025-08-23,1834,A,61,6.1NRT,300.66,25.13,D
-7.79174,-61.58933,320.57,2.44,1.51,2025-08-23,1834,A,56,6.1NRT,299.18,37.38,D
-7.96726,-63.06492,318.63,3.23,1.7,2025-08-23,1834,A,29,6.1NRT,295.38,52.37,D
-7.95231,-63.06688,327.53,3.23,1.7,2025-08-23,1834,A,70,6.1NRT,299.62,99.14,D
-7.93386,-63.04057,374.13,3.21,1.7,2025-08-23,1834,A,100,6.1NRT,300.2,665.18,D
-7.93737,-63.06892,341.34,3.23,1.7,2025-08-23,1834,A,91,6.1NRT,301.13,203.77,D
-7.95356,-63.07125,329.63,3.23,1.7,2025-08-23,1834,A,83,6.1NRT,299.31,114.49,D
-7.93491,-63.04498,376.78,3.21,1.7,2025-08-23,1834,A,100,6.1NRT,300.69,721.34,D
-7.93863,-63.07328,326.98,3.23,1.7,2025-08-23,1834,A,73,6.1NRT,301.09,93.05,D
